Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1708,Eva,Garcia,,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,+1 (263) 475-5751,Good,False,Cloud Tech,Nevada
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,+1 (250) 139-4883,Good,False,DevOps,New York
EMP1710,David,Davis,,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,+1 (882) 691-3118,Good,False,DevOps,New York
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,+1 (642) 585-6260,Average,True,DevOps,Nevada
EMP1712,Grace,Smith,,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,+1 (499) 153-7037,Average,True,HR,Nevada
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,+1 (240) 733-3372,Poor,False,Sales,California
EMP1714,Frank,Garcia,,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,+1 (204) 309-7767,Excellent,False,Admin,Illinois
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,+1 (893) 628-9695,Poor,True,Finance,Florida
EMP1716,Alice,Williams,,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,+1 (454) 655-3584,Excellent,True,Admin,California
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,+1 (125) 389-2186,Average,False,DevOps,California
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,+1 (851) 935-8373,Average,False,Cloud Tech,Florida
EMP1719,David,Brown,30.0,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,+1 (907) 977-9611,Average,True,HR,California
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,+1 (878) 057-214,Poor,False,Finance,New York
EMP1721,Bob,Williams,,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,+1 (149) 409-7625,Good,True,DevOps,California
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,+1 (374) 845-3985,Good,True,HR,Florida
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,+1 (289) 509-0590,Average,True,Cloud Tech,California
EMP1724,Frank,Smith,,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,+1 (191) 862-3391,Good,True,DevOps,New York
EMP1725,Heidi,Jones,,Sales-Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,+1 (207) 151-1695,Good,False,Sales,Illinois
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,+1 (667) 252-1451,Poor,False,HR,Texas
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,+1 (647) 124-6334,Excellent,True,Finance,Illinois
EMP1728,Heidi,Jones,,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,+1 (157) 184-0907,Average,True,Admin,Florida
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,+1 (512) 080-055,Average,True,Cloud Tech,California
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,+1 (409) 951-2396,Poor,True,Finance,California
EMP1731,Alice,Smith,35.0,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,+1 (283) 512-9591,Poor,True,Admin,California
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,+1 (728) 270-9080,Good,False,Cloud Tech,New York
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,+1 (441) 529-8216,Average,False,DevOps,Texas
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,+1 (392) 957-8670,Excellent,False,HR,Nevada
EMP1735,David,Williams,,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,+1 (815) 352-3735,Poor,False,Admin,New York
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,+1 (507) 918-157,Excellent,True,Finance,Illinois
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,+1 (998) 868-3451,Excellent,True,DevOps,Illinois
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,+1 (734) 666-6169,Average,True,DevOps,California
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,+1 (715) 879-6473,Average,True,HR,Nevada
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,+1 (803) 149-981,Poor,True,Finance,Illinois
EMP1741,Heidi,Miller,,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,+1 (508) 004-6357,Average,False,DevOps,Texas
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,+1 (688) 285-030,Average,True,DevOps,New York
EMP1743,Eva,Jones,30.0,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,+1 (723) 513-7398,Average,False,Sales,California
EMP1744,Alice,Williams,,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,+1 (631) 403-51,Excellent,False,HR,New York
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,+1 (635) 602-2938,Poor,False,Sales,Nevada
EMP1746,David,Williams,,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,+1 (469) 434-6065,Good,False,Admin,Florida
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,+1 (643) 749-0606,Excellent,True,Sales,Illinois
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,+1 (231) 112-7127,Average,False,Admin,Nevada
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,+1 (524) 648-4493,Excellent,False,HR,New York
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,+1 (116) 318-7327,Average,False,HR,Florida
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,+1 (771) 130-620,Average,True,Admin,Texas
EMP1752,Eva,Johnson,,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,+1 (136) 957-2789,Excellent,True,Sales,Illinois
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,+1 (833) 509-0253,Poor,True,DevOps,Florida
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,+1 (257) 306-6247,Average,False,Finance,Florida
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,+1 (132) 357-0712,Poor,False,HR,Florida
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,+1 (984) 822-8500,Good,True,Admin,Florida
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2024-02-14,107703.0,david.williams@example.com,+1 (168) 809-2549,Average,False,Finance,Texas
EMP1758,Grace,Smith,,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,+1 (213) 060-9068,Poor,True,DevOps,Illinois
EMP1759,Alice,Davis,,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,+1 (130) 981-0795,Poor,True,Cloud Tech,Florida
EMP1760,David,Brown,,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,+1 (496) 737-9456,Good,False,Sales,Florida
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,+1 (727) 853-2425,Poor,False,HR,Florida
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,+1 (425) 064-2075,Poor,False,Finance,California
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,+1 (836) 253-6666,Good,False,Cloud Tech,Nevada
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,+1 (776) 755-5627,Average,True,Finance,California
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,+1 (333) 393-9577,Poor,True,Cloud Tech,California
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,+1 (654) 362-7186,Poor,True,Cloud Tech,Texas
EMP1767,Grace,Garcia,,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,+1 (496) 033-5825,Poor,True,Sales,New York
EMP1768,Frank,Brown,,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,+1 (862) 703-6923,Excellent,True,DevOps,New York
EMP1769,Alice,Smith,40.0,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,+1 (926) 932-6572,Good,False,HR,California
EMP1770,Charlie,Jones,25.0,Admin-New York,Active,2023-06-29,,charlie.jones@example.com,+1 (275) 998-0110,Excellent,True,Admin,New York
EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,+1 (515) 532-2,Good,True,Sales,Texas
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,+1 (415) 959-7751,Average,True,Finance,Florida
EMP1773,Eva,Brown,,DevOps-Illinois,Active,2020-04-10,62938.8,eva.brown@example.com,+1 (441) 822-2617,Average,False,DevOps,Illinois
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,+1 (962) 887-4311,Poor,False,Admin,Texas
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,2020-11-26,97046.33,bob.jones@example.com,+1 (710) 267-6719,Good,False,Cloud Tech,Florida
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,+1 (957) 992-7078,Average,False,DevOps,Illinois
EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,+1 (551) 512-2945,Good,True,Cloud Tech,Florida
EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,+1 (213) 541-5969,Average,True,Sales,Florida
EMP1779,Bob,Williams,,DevOps-Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,+1 (996) 254-3847,Excellent,False,DevOps,Nevada
EMP1780,Eva,Smith,40.0,Sales-California,Inactive,2022-12-12,90259.99,eva.smith@example.com,+1 (752) 034-475,Average,False,Sales,California
EMP1781,Charlie,Williams,,Sales-Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,+1 (504) 715-8028,Excellent,True,Sales,Florida
EMP1782,Charlie,Garcia,,Admin-Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,+1 (904) 637-659,Average,True,Admin,Nevada
EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,+1 (465) 586-6524,Poor,False,Sales,Florida
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,2021-07-30,67809.23,david.johnson@example.com,+1 (483) 744-1714,Excellent,False,DevOps,New York
EMP1785,Eva,Smith,,Sales-California,Active,2020-08-21,98008.51,eva.smith@example.com,+1 (810) 213-1250,Average,False,Sales,California
EMP1786,Alice,Davis,30.0,Admin-California,Inactive,2023-10-09,83537.58,alice.davis@example.com,+1 (293) 110-0590,Poor,False,Admin,California
EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,+1 (297) 519-1022,Excellent,True,Finance,New York
EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,+1 (121) 106-3300,Poor,True,Finance,Nevada
EMP1789,Frank,Davis,,Sales-Texas,Active,2023-03-28,97984.53,frank.davis@example.com,+1 (658) 373-7926,Good,True,Sales,Texas
EMP1790,Frank,Miller,25.0,Admin-California,Active,2021-11-25,118853.31,frank.miller@example.com,+1 (490) 728-0122,Good,False,Admin,California
EMP1791,Charlie,Garcia,,Sales-Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,+1 (428) 931-1324,Excellent,False,Sales,Florida
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,+1 (326) 949-6842,Average,True,DevOps,Texas
EMP1793,Frank,Brown,40.0,HR-New York,Pending,2021-09-11,62250.89,frank.brown@example.com,+1 (645) 380-4420,Excellent,True,HR,New York
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,+1 (175) 096-169,Poor,True,Cloud Tech,Florida
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,+1 (159) 591-9456,Average,True,HR,Florida
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,+1 (575) 747-5832,Good,False,Sales,Nevada
EMP1797,Bob,Davis,25.0,HR-Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,+1 (920) 567-7566,Average,True,HR,Texas
EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,+1 (772) 266-0255,Good,True,Cloud Tech,Illinois
EMP1799,Eva,Williams,30.0,HR-New York,Active,2021-08-09,69365.47,eva.williams@example.com,+1 (265) 062-2922,Average,True,HR,New York
EMP1800,Heidi,Smith,25.0,HR-New York,Active,2021-07-14,58012.23,heidi.smith@example.com,+1 (106) 724-5306,Average,True,HR,New York
EMP1801,Bob,Miller,30.0,Sales-California,Pending,2021-10-14,68973.65,bob.miller@example.com,+1 (624) 843-3796,Average,True,Sales,California
EMP1802,Eva,Smith,,Admin-New York,Active,2021-09-29,92928.4,eva.smith@example.com,+1 (662) 705-1156,Poor,True,Admin,New York
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,+1 (942) 387-3669,Poor,True,Admin,Texas
EMP1804,Bob,Miller,40.0,Finance-New York,Pending,2023-05-05,112389.31,bob.miller@example.com,+1 (425) 496-9191,Excellent,False,Finance,New York
EMP1805,Heidi,Brown,,HR-California,Inactive,2024-08-01,63870.3,heidi.brown@example.com,+1 (845) 525-9709,Excellent,False,HR,California
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,2024-07-22,106164.53,bob.garcia@example.com,+1 (756) 335-3573,Good,False,Sales,New York
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,+1 (859) 532-5938,Poor,False,HR,Nevada
EMP1808,David,Miller,30.0,Sales-California,Inactive,2022-03-13,62834.72,david.miller@example.com,+1 (933) 797-0580,Good,True,Sales,California
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,2020-05-13,83273.41,frank.jones@example.com,+1 (629) 518-7793,Excellent,False,Finance,Florida
EMP1810,Heidi,Williams,30.0,HR-California,Pending,2023-03-22,58917.58,heidi.williams@example.com,+1 (176) 342-5072,Good,False,HR,California
EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,+1 (305) 597-8244,Excellent,True,Sales,Nevada
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,2020-11-21,118172.42,grace.smith@example.com,+1 (759) 833-9913,Poor,True,Sales,New York
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,+1 (388) 436-603,Average,False,DevOps,Illinois
EMP1814,Frank,Brown,,DevOps-New York,Active,2023-09-19,96872.36,frank.brown@example.com,+1 (432) 400-6156,Poor,False,DevOps,New York
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,+1 (276) 829-7513,Good,True,Sales,Illinois
EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,+1 (743) 974-2924,Good,False,Finance,Texas
EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,+1 (105) 875-255,Poor,True,Finance,Nevada
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,+1 (806) 562-5903,Poor,True,DevOps,New York
EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,+1 (599) 080-2710,Excellent,True,Admin,Nevada
EMP1820,Eva,Davis,40.0,DevOps-California,Active,2023-04-08,50568.35,eva.davis@example.com,+1 (221) 823-1554,Good,True,DevOps,California
EMP1821,Grace,Brown,30.0,HR-Texas,Inactive,2023-01-29,,grace.brown@example.com,+1 (165) 176-8085,Good,False,HR,Texas
EMP1822,Frank,Miller,25.0,HR-Texas,Active,2022-06-03,99155.53,frank.miller@example.com,+1 (628) 137-2142,Poor,True,HR,Texas
EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,+1 (308) 003-7002,Average,True,Finance,Florida
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,+1 (322) 855-6607,Good,False,Sales,Florida
EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,+1 (470) 681-0389,Average,True,Cloud Tech,Texas
EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,2024-07-08,79109.88,grace.williams@example.com,+1 (339) 705-1957,Poor,False,Cloud Tech,New York
EMP1827,Grace,Johnson,,Admin-Florida,Pending,2022-05-18,88643.5,grace.johnson@example.com,+1 (263) 280-9447,Poor,False,Admin,Florida
EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,2020-01-16,90455.7,frank.davis@example.com,+1 (586) 239-4534,Excellent,False,Admin,Florida
EMP1829,David,Garcia,,HR-Florida,Pending,2023-03-26,75687.9,david.garcia@example.com,+1 (461) 470-7985,Good,True,HR,Florida
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,+1 (321) 061-3393,Average,False,Cloud Tech,Illinois
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,+1 (394) 570-3942,Excellent,False,Sales,Texas
EMP1832,Bob,Williams,,Sales-California,Pending,2020-04-18,113250.97,bob.williams@example.com,+1 (804) 032-5375,Good,True,Sales,California
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,+1 (576) 927-7893,Excellent,False,Finance,Illinois
EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,+1 (319) 100-9003,Poor,False,Admin,Texas
EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,2020-12-12,90100.2,eva.brown@example.com,+1 (476) 921-052,Good,False,DevOps,Florida
EMP1836,Eva,Williams,,Cloud Tech-California,Inactive,2020-06-17,58877.49,eva.williams@example.com,+1 (365) 146-0400,Excellent,False,Cloud Tech,California
EMP1837,Eva,Jones,35.0,Admin-Illinois,Inactive,2021-07-17,,eva.jones@example.com,+1 (424) 731-0719,Excellent,False,Admin,Illinois
EMP1838,Bob,Brown,,Admin-Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,+1 (113) 798-4408,Average,True,Admin,Illinois
EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,+1 (712) 316-6006,Excellent,False,DevOps,New York
EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,+1 (676) 209-0143,Good,False,Admin,Illinois
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,+1 (734) 043-3699,Good,True,DevOps,Florida
EMP1842,Frank,Smith,25.0,DevOps-California,Active,2020-04-17,61732.03,frank.smith@example.com,+1 (968) 730-4518,Average,True,DevOps,California
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2022-02-16,97845.7,eva.davis@example.com,+1 (577) 825-5881,Good,True,DevOps,Illinois
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,2021-08-14,114905.58,eva.jones@example.com,+1 (556) 296-5753,Poor,False,Sales,Florida
EMP1845,Frank,Jones,,DevOps-Texas,Active,2022-12-24,94619.69,frank.jones@example.com,+1 (278) 656-1941,Good,True,DevOps,Texas
EMP1846,Grace,Johnson,,DevOps-California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,+1 (557) 782-0581,Good,False,DevOps,California
EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,+1 (958) 292-3615,Excellent,False,DevOps,Nevada
EMP1848,Frank,Davis,30.0,HR-Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,+1 (188) 081-9047,Excellent,True,HR,Illinois
EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,+1 (235) 715-5867,Good,True,Sales,Texas
EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,+1 (639) 561-3722,Average,False,Cloud Tech,Texas
EMP1851,David,Johnson,,DevOps-Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,+1 (817) 214-363,Excellent,True,DevOps,Texas
EMP1852,Grace,Jones,,Admin-Texas,Pending,2021-01-12,67733.5,grace.jones@example.com,+1 (381) 300-0412,Average,False,Admin,Texas
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,+1 (211) 471-6559,Good,True,HR,Florida
EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,+1 (945) 653-4698,Good,True,HR,Texas
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,+1 (799) 070-7549,Poor,True,Finance,Texas
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,+1 (476) 816-9956,Excellent,False,Admin,Illinois
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,2020-05-24,89994.12,heidi.williams@example.com,+1 (607) 174-810,Good,True,Cloud Tech,Texas
EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,2023-08-04,50060.73,heidi.johnson@example.com,+1 (317) 653-9704,Poor,False,Finance,New York
EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,+1 (487) 396-1028,Excellent,False,Admin,Nevada
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,+1 (871) 827-495,Good,False,Finance,Florida
EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,+1 (804) 918-7273,Good,False,Finance,Nevada
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,2020-04-23,94259.08,frank.johnson@example.com,+1 (204) 956-1212,Excellent,True,DevOps,California
EMP1863,Bob,Johnson,35.0,Sales-California,Active,2024-09-18,82174.75,bob.johnson@example.com,+1 (773) 062-6041,Excellent,False,Sales,California
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,2023-09-15,63370.22,david.brown@example.com,+1 (359) 737-1121,Excellent,False,Sales,Texas
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,2022-06-15,101472.69,bob.smith@example.com,+1 (299) 077-5607,Good,True,Finance,Texas
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,2022-09-28,77213.73,david.jones@example.com,+1 (581) 670-4685,Good,False,DevOps,Illinois
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,2020-03-16,73749.96,eva.miller@example.com,+1 (111) 457-6831,Poor,True,Sales,Florida
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,2023-09-28,86618.37,alice.davis@example.com,+1 (102) 192-3784,Average,False,Cloud Tech,New York
EMP1869,Charlie,Miller,,Admin-Texas,Active,2024-02-15,59911.33,charlie.miller@example.com,+1 (847) 129-6179,Excellent,True,Admin,Texas
EMP1870,Heidi,Jones,,Cloud Tech-New York,Pending,2023-08-21,59137.64,heidi.jones@example.com,+1 (332) 426-0507,Good,False,Cloud Tech,New York
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,+1 (184) 980-424,Good,True,Cloud Tech,Florida
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,+1 (373) 377-7311,Excellent,False,Finance,Illinois
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,2023-03-25,88211.94,frank.smith@example.com,+1 (688) 122-8216,Average,False,HR,Texas
EMP1874,David,Johnson,25.0,Sales-New York,Inactive,2020-05-09,58452.18,david.johnson@example.com,+1 (819) 236-5345,Excellent,True,Sales,New York
EMP1875,Grace,Williams,30.0,DevOps-California,Pending,2020-12-03,80706.28,grace.williams@example.com,+1 (605) 603-566,Average,True,DevOps,California
EMP1876,Alice,Johnson,30.0,Cloud Tech-Nevada,Pending,2022-02-09,,alice.johnson@example.com,+1 (932) 798-6238,Good,True,Cloud Tech,Nevada
EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,+1 (847) 169-0617,Average,True,Cloud Tech,Texas
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,2020-09-16,64431.22,eva.jones@example.com,+1 (120) 546-4753,Poor,False,DevOps,Florida
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,2023-11-17,52633.48,heidi.jones@example.com,+1 (895) 478-7697,Good,False,Admin,New York
EMP1880,Heidi,Jones,,Cloud Tech-Nevada,Inactive,2021-12-13,79315.01,heidi.jones@example.com,+1 (999) 275-1757,Poor,True,Cloud Tech,Nevada
EMP1881,David,Miller,25.0,Sales-Texas,Pending,2022-01-11,110391.17,david.miller@example.com,+1 (891) 444-4982,Excellent,False,Sales,Texas
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,2021-07-20,53714.83,david.williams@example.com,+1 (553) 935-4357,Excellent,True,DevOps,Nevada
EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.garcia@example.com,+1 (644) 963-9242,Excellent,True,Finance,New York
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,+1 (588) 537-9820,Average,False,Admin,Florida
EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,+1 (433) 952-7535,Good,False,Cloud Tech,Nevada
